x,y,z,yaw,velocity,change_flag
-26.4719,-2.1838,-1.3640,0.0084,1.7690,0
-26.4169,-2.1697,-1.3806,0.0141,1.7664,0
-26.3387,-2.1801,-1.3333,0.0160,1.5757,0
-26.2702,-2.1376,-1.3940,0.0222,2.9205,0
-26.1907,-2.1739,-1.3904,0.0121,0.7020,0
-26.1144,-2.1573,-1.3838,-0.0115,1.6043,0
-26.0154,-2.1420,-1.3725,-0.0193,2.0290,0
-25.9615,-2.1559,-1.3456,-0.0134,1.0270,0
-25.8631,-2.1383,-1.3511,0.0010,2.4613,0
-25.8182,-2.1613,-1.3255,0.0057,inf,0
-25.7609,-2.1422,-1.3023,0.0065,2.2203,0
-25.6935,-2.1194,-1.3211,0.0064,2.2393,0
-25.6453,-2.1512,-1.3337,0.0042,0.9234,0
-25.5177,-2.1381,-1.3168,-0.0147,1.5459,0
-25.4618,-2.1360,-1.3066,-0.0199,inf,0
-25.3543,-2.1262,-1.3022,-0.0073,1.0831,0
-25.3016,-2.1228,-1.2815,0.0017,inf,0
-25.2110,-2.1163,-1.3330,0.0071,2.1194,0
-25.1573,-2.1103,-1.2452,0.0081,inf,0
-25.0958,-2.0884,-1.3309,0.0096,1.6591,0
-25.0443,-2.0848,-1.3198,0.0091,inf,0
-24.9798,-2.1358,-1.3081,0.0081,1.7730,0
-24.9116,-2.1158,-1.3243,-0.0138,1.2302,0
-24.8228,-2.0829,-1.2889,-0.0275,1.7351,0
-24.7424,-2.0894,-1.2547,-0.0266,1.9901,0
-24.6846,-2.1041,-1.2695,-0.0090,0.7453,0
-24.6163,-2.0862,-1.2763,0.0088,1.3381,0
-24.5681,-2.0700,-1.2518,0.0109,inf,0
-24.4868,-2.0608,-1.2523,0.0145,2.0567,0
-24.4403,-2.0424,-1.2688,0.0113,inf,0
-24.3682,-2.0921,-1.2760,0.0007,1.4665,0
-24.3147,-2.0888,-1.2789,-0.0109,1.2379,0
-24.2604,-2.0615,-1.2788,-0.0156,1.1188,0
-24.2071,-2.0546,-1.2565,-0.0150,0.8831,0
-24.1323,-2.0403,-1.2269,-0.0143,2.4173,0
-24.0187,-2.0297,-1.2480,-0.0039,1.3064,0
-23.9645,-2.0392,-1.2066,-0.0019,inf,0
-23.9239,-2.0719,-1.2003,0.0040,inf,0
-23.8795,-2.0374,-1.2030,0.0073,1.9353,0
-23.9252,-2.0580,-1.1776,0.0141,inf,0
-23.8611,-2.0381,-1.2379,0.0238,3.0965,0
-23.8090,-2.0377,-1.2406,0.0360,1.3803,0
-23.7574,-2.0350,-1.2298,0.0375,1.6031,0
-23.6982,-2.0297,-1.2546,0.0359,1.4331,0
-23.6459,-2.0288,-1.2234,0.0277,inf,0
-23.5536,-1.9934,-1.2404,0.0254,2.1505,0
-23.4370,-1.9785,-1.1991,0.0346,1.5823,0
-23.3833,-1.9864,-1.2294,0.0436,1.0425,0
-23.3063,-1.9858,-1.1864,0.0514,1.3679,0
-23.2396,-1.9739,-1.2127,0.0552,1.4306,0
-23.1817,-1.9584,-1.1938,0.0547,1.8181,0
-23.1209,-1.9519,-1.2425,0.0409,1.9873,0
-23.0692,-1.9529,-1.1986,0.0276,0.8967,0
-23.0200,-1.9390,-1.2159,0.0307,1.4276,0
-22.9619,-1.9259,-1.1879,0.0361,inf,0
-22.8985,-1.9187,-1.1775,0.0453,2.1336,0
-22.8421,-1.9071,-1.1656,0.0520,1.4842,0
-22.7920,-1.9010,-1.1829,0.0560,1.4038,0
-22.7356,-1.9023,-1.2093,0.0492,inf,0
-22.6550,-1.9017,-1.1942,0.0425,1.7917,0
-22.5673,-1.8797,-1.1638,0.0397,2.0424,0
-22.5233,-1.9174,-1.1961,0.0393,inf,0
-22.4794,-1.8864,-1.1759,0.0358,1.9725,0
-22.4210,-1.8870,-1.2137,0.0331,2.0975,0
-22.3630,-1.8755,-1.1790,0.0332,1.8440,0
-22.3096,-1.8480,-1.1448,0.0354,0.9749,0
-22.2488,-1.8147,-1.1774,0.0425,2.1542,0
-22.1844,-1.8474,-1.1691,0.0489,2.0135,0
-22.1265,-1.8401,-1.1873,0.0623,inf,0
-22.0552,-1.8401,-1.1417,0.0515,3.1198,0
-22.0040,-1.8414,-1.1407,0.0356,0.6870,0
-21.9209,-1.8117,-1.1329,0.0299,1.7036,0
-21.8595,-1.8039,-1.1372,0.0231,1.9873,0
-21.8105,-1.8176,-1.1315,0.0277,3.0068,0
-21.7373,-1.8165,-1.0997,0.0464,1.4722,0
-21.6711,-1.8043,-1.0957,0.0518,2.3175,0
-21.6095,-1.7677,-1.1240,0.0571,2.6445,0
-21.5639,-1.8095,-1.1089,0.0571,1.1748,0
-21.5064,-1.8121,-1.1247,0.0522,1.3076,0
-21.4371,-1.7734,-1.1258,0.0420,1.2303,0
-21.3313,-1.7471,-1.1058,0.0306,1.8509,0
-21.2652,-1.7960,-1.1019,0.0204,0.8227,0
-21.0972,-1.7535,-1.1081,0.0326,1.4194,0
-20.9877,-1.7105,-1.0688,0.0398,1.3299,0
-20.8637,-1.7244,-1.0963,0.0497,1.3248,0
-20.8066,-1.7215,-1.0971,0.0476,0.8400,0
-20.7469,-1.7353,-1.0945,0.0329,0.8928,0
-20.6030,-1.7052,-1.1003,0.0147,1.5844,0
-20.4877,-1.7044,-1.0977,0.0447,0.7129,0
-20.3014,-1.6816,-1.0335,0.0467,1.6249,0
-20.2169,-1.6633,-1.0611,0.0367,0.8931,0
-20.0915,-1.6617,-1.0760,0.0179,1.0417,0
-19.9707,-1.6628,-1.0470,0.0217,0.9809,0
-19.7678,-1.6425,-1.0136,0.0416,1.1291,0
-19.6151,-1.5952,-1.0336,0.0344,1.7162,0
-19.5142,-1.5858,-1.0342,0.0251,1.1016,0
-19.4459,-1.5972,-1.0627,0.0096,0.7909,0
-19.3833,-1.5838,-1.0247,0.0111,1.3859,0
-19.3148,-1.6137,-1.0409,0.0166,1.1411,0
-19.1749,-1.5508,-1.0505,0.0243,1.2550,0
-19.1047,-1.5775,-0.9987,0.0215,0.9255,0
-19.0435,-1.5506,-1.0192,0.0269,2.0410,0
-18.9717,-1.5544,-0.9588,0.0271,2.1817,0
-18.9146,-1.5663,-1.0524,0.0149,2.1765,0
-18.8249,-1.5709,-0.9784,-0.0088,2.7143,0
-18.7815,-1.5049,-0.9961,-0.0096,2.6860,0
-18.7538,-1.5472,-1.0261,-0.0056,2.5264,0
-18.6511,-1.5227,-1.0008,0.0129,1.8373,0
-18.5895,-1.5153,-1.0122,0.0343,1.1319,0
-18.5390,-1.5132,-0.9866,0.0356,1.3838,0
-18.4866,-1.4977,-0.9600,0.0316,1.8262,0
-18.4319,-1.4918,-0.9671,0.0281,inf,0
-18.3799,-1.4787,-0.9681,0.0203,1.8403,0
-18.3153,-1.4744,-0.9828,-0.0072,1.8969,0
-18.2565,-1.4864,-0.9494,-0.0068,1.3489,0
-18.1977,-1.4899,-0.9543,0.0109,1.4574,0
-18.1255,-1.4953,-0.9748,0.0228,1.5975,0
-18.0719,-1.4834,-0.9488,0.0239,1.0666,0
-17.9950,-1.4995,-0.9647,0.0112,1.5036,0
-17.9445,-1.4920,-0.9450,0.0131,1.7889,0
-17.8817,-1.4844,-0.9452,0.0212,0.7790,0
-17.8307,-1.4543,-0.9443,0.0201,1.7806,0
-17.7126,-1.4302,-0.9585,0.0085,2.4808,0
-17.6479,-1.4448,-0.9329,-0.0114,0.8029,0
-17.5749,-1.4410,-0.9427,-0.0015,1.2139,0
-17.5252,-1.4355,-0.9371,0.0044,1.2407,0
-17.4508,-1.4138,-0.9451,0.0226,1.5564,0
-17.3705,-1.4522,-0.8998,0.0254,1.9737,0
-17.2910,-1.4245,-0.9020,0.0218,1.5568,0
-17.2261,-1.4204,-0.9214,0.0069,0.8507,0
-17.1166,-1.3792,-0.9253,-0.0039,2.3223,0
-17.0708,-1.4041,-0.8954,-0.0104,1.8366,0
-17.0118,-1.4159,-0.9133,-0.0136,inf,0
-16.9537,-1.4034,-0.9047,-0.0079,inf,0
-16.8997,-1.3877,-0.8946,0.0121,inf,0
-16.8316,-1.3963,-0.9131,0.0209,1.4518,0
-16.7568,-1.4046,-0.8909,0.0194,1.6499,0
-16.6880,-1.3864,-0.8797,0.0193,2.3880,0
-16.6087,-1.3673,-0.8823,0.0071,1.2676,0
-16.5099,-1.3636,-0.8639,-0.0057,1.8468,0
-16.4423,-1.3538,-0.8941,-0.0130,2.4716,0
-16.3912,-1.3758,-0.8854,-0.0091,inf,0
-16.3366,-1.3597,-0.8328,0.0056,1.0393,0
-16.2833,-1.3615,-0.8656,0.0123,inf,0
-16.2244,-1.3949,-0.8444,0.0205,2.1277,0
-16.1563,-1.3739,-0.8558,0.0155,1.5646,0
-16.0950,-1.3577,-0.8737,0.0092,1.3883,0
-16.0199,-1.3400,-0.8318,0.0012,2.1020,0
-15.9539,-1.3380,-0.8483,-0.0100,1.5454,0
-15.9012,-1.3378,-0.8309,-0.0182,1.8581,0
-15.8502,-1.3486,-0.8479,-0.0192,1.8761,0
-15.8040,-1.3276,-0.8609,-0.0155,1.6182,0
-15.7492,-1.3353,-0.8288,-0.0053,inf,0
-15.7031,-1.3710,-0.8840,0.0057,inf,0
-15.6347,-1.3432,-0.8268,0.0124,2.2415,0
-15.5809,-1.3328,-0.8207,0.0095,1.6373,0
-15.5269,-1.3357,-0.8264,0.0116,inf,0
-15.4763,-1.3293,-0.8258,0.0092,1.1720,0
-15.4182,-1.3288,-0.8318,0.0036,1.1325,0
-15.3430,-1.2880,-0.8268,-0.0204,2.1857,0
-15.2110,-1.2903,-0.8283,-0.0279,3.0955,0
-15.1590,-1.3004,-0.8365,-0.0240,inf,0
-15.0777,-1.2981,-0.8369,0.0060,1.8176,0
-15.0225,-1.2788,-0.8074,0.0108,2.0302,0
-14.9723,-1.2860,-0.8003,0.0126,0.6350,0
-14.9058,-1.2806,-0.8070,0.0130,2.1094,0
-14.8578,-1.3018,-0.7954,0.0025,1.1172,0
-14.7848,-1.2873,-0.8235,-0.0187,1.2831,0
-14.7020,-1.2743,-0.8009,-0.0318,1.4666,0
-14.6538,-1.2561,-0.8111,-0.0310,inf,0
-14.5760,-1.2558,-0.7968,-0.0277,2.4991,0
-14.5309,-1.2829,-0.8032,-0.0163,inf,0
-14.4732,-1.2780,-0.7968,-0.0099,inf,0
-14.4259,-1.2486,-0.7844,-0.0020,1.6553,0
-14.3690,-1.2662,-0.7576,-0.0023,1.4632,0
-14.2939,-1.2416,-0.7921,-0.0028,1.1149,0
-14.2374,-1.2279,-0.7635,-0.0030,1.9273,0
-14.1928,-1.2531,-0.7750,-0.0165,inf,0
-14.1406,-1.2646,-0.8165,-0.0295,1.3925,0
-14.0906,-1.2404,-0.7780,-0.0361,1.0136,0
-14.0372,-1.1993,-0.7915,-0.0316,2.2746,0
-13.9933,-1.2344,-0.8045,-0.0259,1.6981,0
-13.9273,-1.2361,-0.8023,-0.0172,2.0175,0
-13.8333,-1.2311,-0.7652,0.0173,2.1550,0
-13.7855,-1.2564,-0.7936,0.0748,1.0687,0
-13.7510,-1.1994,-0.7671,0.0881,1.8002,0
-13.6712,-1.1716,-0.8064,0.0833,2.9461,0
-13.6178,-1.1457,-0.7423,0.0567,1.7519,0
-13.5558,-1.1620,-0.7657,0.0433,1.9549,0
-13.4961,-1.1633,-0.7329,0.0354,1.6743,0
-13.4431,-1.1394,-0.7566,0.0436,1.2212,0
-13.3783,-1.1158,-0.7558,0.0502,1.0646,0
-13.3272,-1.1244,-0.7327,0.0551,inf,0
-13.2556,-1.1359,-0.7457,0.0596,1.0921,0
-13.2065,-1.1553,-0.7472,0.0589,0.9340,0
-13.1482,-1.1379,-0.7301,0.0603,1.8064,0
-13.0999,-1.1221,-0.7451,0.0625,1.6224,0
-13.0486,-1.1098,-0.7197,0.0613,0.7108,0
-12.9336,-1.0715,-0.7313,0.0471,3.2264,0
-12.8883,-1.0980,-0.7310,0.0309,inf,0
-12.8253,-1.0955,-0.7066,0.0310,0.7514,0
-12.7534,-1.0527,-0.7139,0.0484,1.4381,0
-12.6810,-1.0697,-0.7058,0.0639,1.5568,0
-12.6256,-1.0696,-0.7110,0.0710,0.9742,0
-12.5758,-1.0499,-0.6847,0.0700,inf,0
-12.5163,-1.0363,-0.6950,0.0621,1.2210,0
-12.4698,-1.0696,-0.6605,0.0484,1.7849,0
-12.4239,-1.0447,-0.7085,0.0410,1.0461,0
-12.3514,-1.0415,-0.6787,0.0332,1.2041,0
-12.2940,-1.0520,-0.6891,0.0322,inf,0
-12.2215,-0.9964,-0.6726,0.0334,3.0359,0
-12.1690,-1.0354,-0.6830,0.0454,1.1054,0
-12.1131,-1.0235,-0.6407,0.0447,2.5478,0
-12.0405,-0.9971,-0.6625,0.0492,1.2419,0
-11.9944,-1.0182,-0.6415,0.0454,1.0185,0
-11.9409,-1.0130,-0.6554,0.0365,inf,0
-11.8555,-0.9828,-0.6501,0.0373,1.7233,0
-11.7820,-0.9744,-0.6771,0.0357,1.2895,0
-11.7304,-0.9657,-0.6682,0.0372,inf,0
-11.6704,-0.9670,-0.6563,0.0330,1.0070,0
-11.6192,-0.9647,-0.6447,0.0344,inf,0
-11.5701,-0.9405,-0.6556,0.0359,1.9164,0
-11.5056,-0.9373,-0.6309,0.0419,0.9659,0
-11.4493,-0.9409,-0.6450,0.0523,inf,0
-11.3635,-0.9336,-0.6982,0.0603,2.6873,0
-11.2996,-0.9224,-0.6429,0.0608,0.9527,0
-11.2326,-0.9273,-0.6537,0.0463,1.8463,0
-11.1705,-0.9039,-0.6373,0.0426,2.1670,0
-11.0879,-0.9072,-0.6436,0.0296,2.4343,0
-11.0331,-0.9269,-0.6078,0.0381,0.8289,0
-10.9798,-0.8995,-0.6277,0.0442,2.1314,0
-10.8971,-0.8940,-0.6010,0.0525,1.4836,0
-10.8477,-0.8665,-0.6006,0.0534,1.5819,0
-10.7914,-0.8845,-0.6186,0.0574,1.3317,0
-10.7384,-0.8804,-0.5694,0.0567,2.6046,0
-10.6897,-0.8634,-0.5867,0.0567,inf,0
-10.6355,-0.8724,-0.5771,0.0409,0.6868,0
-10.5622,-0.8475,-0.5993,0.0348,1.5288,0
-10.5060,-0.8314,-0.6077,0.0314,1.6106,0
-10.4495,-0.8567,-0.5983,0.0365,0.9255,0
-10.3699,-0.8414,-0.5667,0.0507,1.6602,0
-10.3127,-0.8419,-0.6123,0.0623,inf,0
-10.2619,-0.8213,-0.5905,0.0626,2.0272,0
-10.1784,-0.8217,-0.5544,0.0490,1.8754,0
-10.0968,-0.8336,-0.5532,0.0423,2.1082,0
-10.0100,-0.7797,-0.5692,0.0338,2.0375,0
-9.9422,-0.7949,-0.5532,0.0263,1.0035,0
-9.8914,-0.7890,-0.5660,0.0246,inf,0
-9.8378,-0.8009,-0.5709,0.0316,inf,0
-9.7630,-0.7753,-0.5650,0.0363,1.8191,0
-9.7009,-0.7786,-0.5595,0.0416,inf,0
-9.6376,-0.7622,-0.5285,0.0421,1.1491,0
-9.5791,-0.7539,-0.5082,0.0459,1.8526,0
-9.5269,-0.7486,-0.5542,0.0521,1.4945,0
-9.4802,-0.7739,-0.5345,0.0454,1.0815,0
-9.4356,-0.7413,-0.5447,0.0397,1.9169,0
-9.3725,-0.7569,-0.5302,0.0284,1.6504,0
-9.3092,-0.7324,-0.5162,0.0172,1.7287,0
-9.2554,-0.7205,-0.4999,0.0204,1.7838,0
-9.2029,-0.7225,-0.5000,0.0254,inf,0
-9.1448,-0.7222,-0.5306,0.0375,inf,0
-9.0884,-0.6995,-0.5054,0.0455,1.2435,0
-9.0296,-0.6906,-0.4677,0.0466,2.0330,0
-8.9618,-0.6823,-0.5234,0.0423,1.8357,0
-8.8993,-0.6658,-0.5395,0.0425,2.0532,0
-8.8244,-0.6901,-0.4721,0.0342,1.2802,0
-8.7569,-0.7105,-0.5226,0.0199,1.2243,0
-8.6897,-0.6623,-0.4892,0.0159,1.3124,0
-8.5919,-0.6637,-0.5289,0.0213,2.8191,0
-8.5276,-0.6600,-0.4895,0.0297,1.5540,0
-8.4633,-0.6645,-0.4826,0.0351,1.3612,0
-8.4034,-0.6361,-0.4550,0.0411,1.6309,0
-8.3464,-0.6319,-0.5180,0.0413,1.3460,0
-8.2632,-0.6153,-0.4487,0.0385,2.0718,0
-8.2121,-0.6336,-0.5216,0.0317,2.1871,0
-8.1575,-0.6212,-0.5122,0.0291,1.5577,0
-8.0945,-0.6364,-0.4774,0.0159,0.9019,0
-8.0381,-0.6298,-0.5089,0.0098,1.8766,0
-7.9643,-0.5945,-0.4816,0.0109,1.9458,0
-7.9080,-0.5725,-0.4427,0.0196,2.3420,0
-7.8634,-0.5962,-0.4572,0.0296,inf,0
-7.8112,-0.5968,-0.4671,0.0304,0.6305,0
-7.7583,-0.5792,-0.4759,0.0299,inf,0
-7.6854,-0.5520,-0.4565,0.0260,1.4368,0
-7.5788,-0.5391,-0.4844,0.0025,2.6263,0
-7.5045,-0.5663,-0.4339,-0.0085,1.8091,0
-7.4447,-0.5695,-0.4243,-0.0071,inf,0
-7.3439,-0.5280,-0.4226,0.0087,2.0868,0
-7.2937,-0.5404,-0.4295,0.0163,inf,0
-7.2437,-0.5639,-0.4578,0.0278,inf,0
-7.1876,-0.5371,-0.4658,0.0328,inf,0
-7.1242,-0.5325,-0.4423,0.0151,1.2735,0
-7.0655,-0.5342,-0.4372,0.0037,2.0634,0
-7.0132,-0.5209,-0.4356,-0.0006,1.9041,0
-6.9365,-0.5341,-0.4349,-0.0122,1.2780,0
-6.8664,-0.5399,-0.4300,-0.0106,1.2923,0
-6.8054,-0.5192,-0.4099,-0.0034,1.8778,0
-6.7256,-0.5081,-0.4262,0.0102,1.3665,0
-6.6632,-0.5054,-0.3954,0.0129,1.3163,0
-6.5947,-0.4983,-0.3974,0.0135,1.7766,0
-6.5117,-0.4911,-0.4197,0.0095,1.9757,0
-6.4272,-0.4876,-0.4015,-0.0053,1.3681,0
-6.3759,-0.4804,-0.4116,-0.0087,inf,0
-6.3139,-0.5091,-0.3905,-0.0086,0.7140,0
-6.2639,-0.5012,-0.3800,0.0088,0.2403,0
-6.2046,-0.5047,-0.3756,0.0272,0.8358,0
-6.1531,-0.4924,-0.3878,0.0362,inf,0
-6.1052,-0.4750,-0.3774,0.0438,1.7867,0
-6.0473,-0.4682,-0.3820,0.0479,inf,0
-5.9944,-0.4565,-0.3781,0.0452,1.5448,0
-5.9349,-0.4747,-0.3892,0.0403,1.2267,0
-5.8519,-0.4901,-0.3529,0.0264,2.3185,0
-5.8123,-0.4342,-0.3681,0.0245,2.2840,0
-5.7376,-0.4461,-0.3837,0.0037,1.3662,0
-5.6786,-0.4603,-0.3712,0.0025,1.9489,0
-5.6070,-0.4693,-0.3537,0.0088,1.8066,0
-5.5568,-0.4580,-0.3825,0.0202,0.5350,0
-5.4904,-0.4371,-0.3679,0.0303,0.8650,0
-5.4157,-0.4264,-0.3436,0.0346,1.3757,0
-5.3401,-0.4146,-0.3763,0.0350,1.5861,0
-5.2683,-0.4258,-0.3533,0.0276,2.0025,0
-5.1689,-0.4205,-0.3528,0.0093,2.0709,0
-5.0895,-0.3959,-0.3557,-0.0007,1.9168,0
-5.0372,-0.4037,-0.3206,0.0017,inf,0
-4.9653,-0.3842,-0.3456,0.0115,1.5807,0
-4.9136,-0.3934,-0.3268,0.0192,1.6396,0
-4.8659,-0.3724,-0.3247,0.0320,0.9981,0
-4.8145,-0.3654,-0.3249,0.0371,inf,0
-4.7676,-0.3420,-0.3428,0.0385,inf,0
-4.7034,-0.3535,-0.3382,0.0367,1.3826,0
-4.6379,-0.3212,-0.3388,0.0290,2.3656,0
-4.5805,-0.3374,-0.3680,0.0130,3.0081,0
-4.5045,-0.3250,-0.3226,-0.0010,2.5144,0
-4.4540,-0.3392,-0.3064,-0.0026,inf,0
-4.4165,-0.3036,-0.3343,0.0053,0.5843,0
-4.3610,-0.3211,-0.2972,0.0115,2.0883,0
-4.2863,-0.3272,-0.3329,0.0282,1.1659,0
-4.2300,-0.3005,-0.3308,0.0371,1.4881,0
-4.1614,-0.3073,-0.3297,0.0300,1.3190,0
-4.1126,-0.2829,-0.3271,0.0261,inf,0
-4.0391,-0.2952,-0.3208,0.0118,1.2998,0
-3.9787,-0.2878,-0.3359,0.0038,1.0601,0
-3.9200,-0.2913,-0.3232,-0.0050,1.0378,0
-3.8233,-0.3053,-0.3103,0.0044,1.1279,0
-3.7628,-0.2739,-0.3047,0.0122,1.0254,0
-3.7021,-0.2878,-0.3054,0.0165,1.0584,0
-3.5782,-0.2770,-0.3198,0.0105,1.3571,0
-3.5072,-0.2742,-0.3134,0.0127,1.0917,0
-3.4333,-0.2534,-0.3107,0.0006,0.7866,0
-3.3269,-0.2219,-0.3029,-0.0084,1.9253,0
-3.2773,-0.2589,-0.2506,-0.0084,0.8462,0
-3.2013,-0.2381,-0.2573,0.0013,1.3403,0
-3.1048,-0.2358,-0.2754,0.0116,1.4638,0
-3.0556,-0.2218,-0.2795,0.0134,0.7520,0
-2.9710,-0.2205,-0.2639,0.0145,1.6358,0
-2.8893,-0.2335,-0.2561,0.0009,0.9571,0
-2.8135,-0.2058,-0.2666,-0.0082,1.4323,0
-2.7098,-0.2195,-0.2591,-0.0190,1.1612,0
-2.6411,-0.2442,-0.2450,-0.0085,1.2668,0
-2.5775,-0.2141,-0.2617,0.0004,1.0533,0
-2.5148,-0.2125,-0.2473,0.0081,0.9891,0
-2.4355,-0.2098,-0.2384,0.0059,1.2103,0
-2.3795,-0.1922,-0.2474,0.0032,0.8715,0
-2.3208,-0.2172,-0.2747,-0.0026,1.0384,0
-2.2571,-0.1820,-0.2130,-0.0109,2.2679,0
-2.1906,-0.1939,-0.2285,-0.0194,1.1446,0
-2.0991,-0.1948,-0.2399,-0.0209,1.6405,0
-2.0117,-0.1955,-0.2176,-0.0049,0.9137,0
-1.9560,-0.1883,-0.2091,0.0053,0.8921,0
-1.8781,-0.1710,-0.1984,0.0094,1.1395,0
-1.7910,-0.1533,-0.2195,0.0080,1.4148,0
-1.6974,-0.1658,-0.2440,0.0025,1.5217,0
-1.6103,-0.1472,-0.1836,-0.0282,0.9602,0
-1.5392,-0.1582,-0.1904,-0.0353,1.3894,0
-1.4232,-0.1359,-0.1819,-0.0268,2.0176,0
-1.3713,-0.1656,-0.2014,-0.0181,0.9656,0
-1.3132,-0.1528,-0.1738,-0.0081,1.0047,0
-1.2271,-0.1356,-0.1703,-0.0106,1.3048,0
-1.1677,-0.1453,-0.1854,-0.0137,0.9483,0
-1.0845,-0.1428,-0.1872,-0.0144,1.3751,0
-0.9772,-0.1515,-0.1937,-0.0348,1.3134,0
-0.8308,-0.1106,-0.1688,-0.0373,1.8090,0
-0.7773,-0.1206,-0.1913,-0.0283,0.9146,0
-0.7005,-0.1213,-0.1627,-0.0149,0.8237,0
-0.6377,-0.1129,-0.1456,-0.0137,0.9498,0
-0.5758,-0.1275,-0.1596,-0.0110,0.9849,0
-0.4588,-0.0834,-0.1621,-0.0177,1.9792,0
-0.4005,-0.1026,-0.1586,-0.0344,1.0912,0
-0.2897,-0.0846,-0.1658,-0.0483,1.2914,0
-0.2220,-0.0623,-0.1804,-0.0465,1.2986,0
-0.1684,-0.0946,-0.1468,-0.0318,1.6536,0
-0.1115,-0.0827,-0.1306,-0.0179,inf,0
-0.0375,-0.0804,-0.1490,-0.0155,1.3091,0
0.0769,-0.0721,-0.1392,-0.0195,1.1836,0
0.1346,-0.0489,-0.1457,-0.0302,0.8939,0
0.1449,-0.0988,-0.1390,-0.0351,1.8113,0
0.2053,-0.0658,-0.1520,-0.0366,2.5068,0
0.3059,-0.0721,-0.1259,-0.0501,1.1756,0
0.3726,-0.0801,-0.0731,-0.0459,1.1937,0
0.4253,-0.0822,-0.0625,-0.0434,1.4770,0
0.4700,-0.0588,-0.0978,-0.0343,1.4329,0
0.5271,-0.0887,-0.0746,-0.0229,1.0636,0
0.6057,-0.0674,-0.1437,-0.0185,2.2904,0
0.6730,-0.0627,-0.1354,-0.0160,0.8854,0
0.7356,-0.0425,-0.1204,-0.0247,1.4737,0
0.7846,-0.0312,-0.1354,-0.0302,inf,0
0.8103,-0.0751,-0.0602,-0.0427,1.4998,0
0.8698,-0.0502,-0.0540,-0.0051,1.6112,0
0.9500,0.0037,-0.0280,0.0546,3.1825,0
0.9736,0.0535,-0.0655,0.0850,2.0453,0
1.0578,0.0490,-0.0426,0.1102,2.4511,0
1.1181,0.0605,-0.0372,0.1312,1.8335,0
1.1685,0.0435,-0.0825,0.1526,inf,0
1.2367,-0.0009,-0.0482,0.1837,1.2685,0
1.2938,-0.0001,-0.0350,0.2067,inf,0
1.3446,-0.0105,-0.0481,0.2308,1.3510,0
1.3980,0.0099,-0.0504,0.2795,1.0776,0
1.4482,0.0504,-0.0536,0.3154,1.7170,0
1.4967,0.0664,-0.0797,0.3305,inf,0
1.5434,0.1154,-0.0712,0.3605,1.5095,0
1.5708,0.1607,-0.0871,0.3971,1.0472,0
1.6370,0.2096,-0.0711,0.4190,2.5444,0
1.6776,0.2490,-0.0765,0.4372,inf,0
1.7548,0.2687,-0.0798,0.4636,1.3711,0
1.8066,0.2814,-0.0553,0.4708,inf,0
1.8790,0.2987,-0.0769,0.5021,1.9499,0
1.9356,0.3055,-0.0586,0.5206,1.9111,0
1.9868,0.3131,-0.0486,0.5790,0.6623,0
2.0109,0.3603,-0.0354,0.6415,1.0890,0
2.0291,0.4133,0.0025,0.6663,1.0935,0
2.0784,0.4504,-0.0507,0.6911,1.0820,0
2.0991,0.5159,-0.0285,0.7139,2.0404,0
2.1269,0.5825,-0.0161,0.7379,1.5952,0
2.1538,0.6307,-0.0102,0.7514,1.5483,0
2.2088,0.6456,0.0130,0.7758,1.6321,0
2.2430,0.7061,-0.0225,0.7899,2.5920,0
2.3164,0.7623,-0.0260,0.8238,2.7172,0
2.3693,0.8225,0.0285,0.8499,2.8181,0
2.3913,0.8716,0.0475,0.8687,1.9638,0
2.4445,0.8719,-0.0120,0.8923,1.3740,0
2.4261,0.9369,0.0677,0.9053,3.5875,0
2.4904,0.9206,0.0078,0.9052,3.2180,0
2.4667,0.9673,-0.0014,0.9446,1.7627,0
2.4988,1.0080,-0.0232,0.9757,0.7005,0
2.5277,1.0714,-0.0115,0.9936,2.4248,0
2.5309,1.1531,-0.0125,1.0338,1.5624,0
2.6115,1.1918,0.1108,1.0447,5.1388,0
2.5307,1.1992,-0.0509,1.0611,6.2109,0
2.5948,1.2888,0.0340,1.0862,4.7775,0
2.6628,1.4095,-0.0053,1.1214,3.1762,0
2.7157,1.4985,0.0412,1.1456,3.7221,0
2.7557,1.5533,0.0543,1.2208,1.6502,0
2.7380,1.6156,0.0426,1.2726,2.2651,0
2.7373,1.6764,0.1046,1.2923,3.2323,0
2.7747,1.7148,0.0877,1.3064,inf,0
2.7229,1.7472,0.0857,1.3345,1.2477,0
2.7452,1.8591,0.1119,1.3461,4.0262,0
2.7607,1.9273,0.1345,1.3761,2.3624,0
2.7812,2.0642,0.1386,1.4219,4.2417,0
2.8321,2.1265,0.0868,1.4481,1.7547,0
2.8261,2.1774,0.1390,1.4960,1.6854,0
2.8691,2.2067,0.1432,1.5150,1.7920,0
2.8114,2.2231,0.1374,1.5526,1.9621,0
2.7843,2.3055,0.1553,1.5962,3.4153,0
2.7744,2.3889,0.1532,1.6280,1.3040,0
2.7636,2.4385,0.1541,1.6340,1.9112,0
