x,y,z,yaw,velocity,change_flag
-26.2068,35.3900,0.1723,-0.5939,2.4365,0
-26.1858,35.3338,0.1954,-0.5969,0.8616,0
-26.1420,35.3006,0.2144,-0.5993,2.0877,0
-26.0860,35.2898,0.2063,-0.5981,1.9811,0
-26.0225,35.2747,0.2024,-0.5959,1.4625,0
-25.9734,35.2480,0.2163,-0.5952,1.7001,0
-25.8729,35.2314,0.2242,-0.6016,3.5093,0
-25.9104,35.1934,0.2208,-0.6046,1.9946,0
-25.8658,35.1660,0.1861,-0.6025,inf,0
-25.8127,35.1350,0.2245,-0.6025,1.8309,0
-25.7652,35.1122,0.2163,-0.6007,inf,0
-25.7199,35.0346,0.1994,-0.6053,1.4500,0
-25.6417,35.0273,0.2007,-0.5985,1.0126,0
-25.6102,34.9743,0.2258,-0.5905,1.6431,0
-25.5465,35.0024,0.1761,-0.5903,2.9370,0
-25.4727,34.9565,0.1971,-0.5989,2.4207,0
-25.4497,34.8871,0.2678,-0.6007,1.8055,0
-25.3356,34.8509,0.2319,-0.5917,2.7329,0
-25.2868,34.8292,0.2469,-0.5901,1.4609,0
-25.2430,34.7808,0.2442,-0.5823,1.4200,0
-25.1814,34.7536,0.2592,-0.5856,2.3663,0
-25.1250,34.7003,0.2346,-0.6078,1.7628,0
-25.0655,34.6863,0.2482,-0.6121,2.4636,0
-25.0282,34.6530,0.2290,-0.6067,1.1159,0
-24.9723,34.6496,0.2478,-0.5989,inf,0
-24.9291,34.6239,0.2455,-0.6042,1.7259,0
-24.8852,34.5684,0.2624,-0.6134,1.4768,0
-24.8306,34.5159,0.2677,-0.6084,2.2004,0
-24.7818,34.5299,0.2705,-0.6069,1.7474,0
-24.7397,34.4760,0.2797,-0.6014,2.3670,0
-24.8200,34.4724,0.2492,-0.5958,3.2199,0
-24.7284,34.4969,0.1804,-0.5916,4.0189,0
-24.6582,34.4044,0.2633,-0.5992,3.7676,0
-24.5806,34.4086,0.2584,-0.6188,2.6768,0
-24.4481,34.4105,0.2618,-0.6140,4.9200,0
-24.5649,34.3520,0.1273,-0.6111,3.2161,0
-24.4867,34.3543,0.2563,-0.6103,5.1821,0
-24.4033,34.3386,0.3379,-0.6064,4.0411,0
-24.4408,34.3043,0.2234,-0.6082,1.9020,0
-24.4258,34.2374,0.2939,-0.6117,3.1118,0
-24.3252,34.2382,0.2629,-0.6064,2.5253,0
-24.2594,34.1845,0.2260,-0.6007,2.2787,0
-24.1860,34.1644,0.2635,-0.5968,2.9132,0
-24.0421,34.1106,0.2555,-0.6053,4.9770,0
-24.1318,34.0927,0.2842,-0.6158,3.2911,0
-24.0528,34.0692,0.2698,-0.6252,2.8739,0
-24.0786,34.0210,0.3011,-0.6613,2.9546,0
-24.1168,33.9623,0.2813,-0.7880,1.7222,0
-24.0670,33.9580,0.2783,-0.8546,0.8606,0
-23.9990,33.9156,0.2966,-0.9293,1.4119,0
-23.9753,33.7833,0.2963,-0.9814,inf,0
-23.8858,33.9415,0.2895,-0.9692,6.2403,0
-24.1469,33.9787,0.3182,-0.9910,2.2779,0
-24.4225,34.0182,0.3455,-1.0138,3.2011,0
-24.7168,34.0684,0.3298,-1.0412,inf,0
-24.8253,33.9126,0.2728,-1.0967,6.8098,0
-24.9396,33.8689,0.2774,-1.1612,2.1024,0
-24.3542,33.2568,0.3139,-1.3005,29.1153,0
-23.7575,33.3361,0.2828,-1.5200,4.1383,0
-23.5308,33.2680,0.2859,-1.6685,2.0328,0
-23.5268,33.1125,0.3249,-1.7360,2.7526,0
-23.5886,33.0202,0.2737,-1.8467,1.0500,0
-23.6227,32.9733,0.2718,-1.8438,1.9901,0
-23.7021,32.7796,0.2910,-1.8044,1.4443,0
-23.7173,32.7125,0.2749,-1.8156,1.4178,0
-23.7127,32.6465,0.2792,-1.8232,2.3719,0
-23.7040,32.5717,0.2731,-1.8236,2.3848,0
-23.7281,32.5266,0.2457,-1.8231,1.9889,0
-23.8069,32.4853,0.2863,-1.8232,3.2991,0
-23.7589,32.4485,0.2488,-1.8200,0.9443,0
-23.7047,32.3956,0.2519,-1.8183,1.9595,0
-23.7422,32.3574,0.2929,-1.8197,2.3071,0
-23.7431,32.2980,0.2660,-1.8208,2.2408,0
-23.8430,32.2353,0.2400,-1.8248,2.7828,0
-23.7806,32.1415,0.2773,-1.8251,2.4163,0
-23.7242,32.1291,0.2165,-1.8173,2.8768,0
-23.8363,32.0686,0.2837,-1.8140,4.9461,0
-23.8239,31.9788,0.2682,-1.8247,2.0455,0
-23.7938,31.9384,0.2375,-1.8251,0.8064,0
-23.8609,31.8656,0.2501,-1.8279,3.4256,0
-23.9016,31.7983,0.2417,-1.8218,1.3289,0
-23.9028,31.7080,0.2598,-1.8141,2.0884,0
-23.9235,31.6549,0.2578,-1.8153,2.3962,0
-23.8892,31.5762,0.2324,-1.8205,3.0699,0
-23.9328,31.5279,0.2440,-1.8255,2.4173,0
-23.9100,31.4819,0.2310,-1.8280,0.8999,0
-23.9451,31.4422,0.2143,-1.8246,inf,0
-23.8893,31.3865,0.2429,-1.8187,2.1949,0
-23.8563,31.3424,0.2134,-1.8116,2.1460,0
-23.9141,31.2933,0.2305,-1.7975,2.6708,0
-24.0170,31.2359,0.2187,-1.7888,4.0515,0
-24.0036,31.1555,0.2130,-1.7559,1.7846,0
-24.0315,31.0673,0.1989,-1.6954,1.5373,0
-23.9865,31.0121,0.1893,-1.6809,1.6055,0
-23.9506,30.9265,0.2068,-1.6806,1.6218,0
-24.0189,30.8799,0.1836,-1.6714,2.2756,0
-23.9807,30.8115,0.1975,-1.6766,1.6117,0
-24.0032,30.7591,0.1945,-1.6762,1.9627,0
-23.9842,30.7060,0.1969,-1.6742,1.5895,0
-23.9787,30.6486,0.1948,-1.6734,1.2840,0
-23.9361,30.5999,0.2170,-1.6694,2.3660,0
-24.0129,30.5482,0.1984,-1.6620,3.2418,0
-24.0009,30.4815,0.1759,-1.6562,2.8428,0
-23.9767,30.4107,0.1792,-1.6566,1.4465,0
-23.9034,30.3788,0.2021,-1.6636,2.8079,0
-24.0103,30.3023,0.1873,-1.6789,3.8698,0
-24.0187,30.2286,0.1860,-1.6717,1.1725,0
-23.9967,30.1337,0.1781,-1.6427,2.2161,0
-24.0273,30.0559,0.1701,-1.6376,1.2441,0
-24.0349,29.9952,0.1709,-1.6372,1.2319,0
-24.0407,29.9437,0.1718,-1.6455,1.6333,0
-24.0157,29.8485,0.1171,-1.6536,2.2067,0
-24.0085,29.7904,0.1737,-1.6506,1.2909,0
-23.9899,29.7397,0.1316,-1.6527,2.1390,0
-24.0287,29.6697,0.1783,-1.6585,2.2087,0
-24.0444,29.6202,0.1692,-1.6604,1.1678,0
-24.0446,29.5614,0.1796,-1.6559,1.7447,0
-24.0007,29.4648,0.1914,-1.6502,2.7062,0
-24.0527,29.3765,0.1435,-1.6415,2.5711,0
-24.0333,29.3281,0.1691,-1.6460,1.9750,0
-23.9634,29.3041,0.1411,-1.6468,2.7109,0
-24.0266,29.2605,0.1427,-1.6476,2.6382,0
-24.0284,29.1972,0.1532,-1.6442,1.7361,0
-24.0598,29.1396,0.1271,-1.6451,1.1849,0
-24.0286,29.0902,0.1659,-1.6428,2.2340,0
-24.0467,29.0285,0.1364,-1.6314,1.4008,0
-24.0726,28.9814,0.0996,-1.6230,1.9762,0
-24.1042,28.9313,0.1455,-1.5985,1.2796,0
-24.0637,28.8993,0.1585,-1.5875,inf,0
-24.0904,28.8338,0.1359,-1.5656,1.4339,0
-24.0017,28.7548,0.1519,-1.5577,4.1140,0
-24.0056,28.6959,0.1407,-1.5384,1.9491,0
-23.9794,28.6459,0.1427,-1.5291,1.5884,0
-23.9696,28.5730,0.1499,-1.5195,1.6704,0
-23.9693,28.5162,0.1450,-1.5215,1.7730,0
-23.9579,28.4618,0.1487,-1.5203,inf,0
-23.9285,28.4204,0.1402,-1.5130,inf,0
-23.9430,28.3424,0.1467,-1.4905,1.8840,0
-24.0063,28.3052,0.1432,-1.4461,1.3979,0
-23.9584,28.2621,0.1362,-1.4277,2.2259,0
-23.9624,28.2052,0.1831,-1.4116,2.4090,0
-23.9167,28.1804,0.1154,-1.4029,inf,0
-24.0214,28.1646,0.1516,-1.3856,3.8424,0
-23.9236,28.1498,0.1131,-1.3697,3.6427,0
-23.9306,28.0958,0.1404,-1.3468,1.8220,0
-23.8891,28.0180,0.1361,-1.3310,2.1013,0
-23.8640,27.9646,0.1298,-1.3311,1.8918,0
-23.8113,27.8872,0.1290,-1.3315,3.2392,0
-23.7706,27.8417,0.1375,-1.3257,2.1182,0
-23.7329,27.7877,0.1462,-1.3203,2.1548,0
-23.7837,27.7334,0.1709,-1.3178,1.4546,0
-23.7824,27.6630,0.1521,-1.3217,2.7618,0
-23.7889,27.6090,0.1324,-1.3178,2.1018,0
-23.7554,27.5463,0.1274,-1.3111,1.2969,0
-23.6811,27.5094,0.1240,-1.3142,2.7689,0
-23.6605,27.4552,0.1315,-1.3208,2.0075,0
-23.7067,27.4221,0.1239,-1.3315,inf,0
-23.6991,27.3724,0.1139,-1.3303,inf,0
-23.6553,27.3333,0.1344,-1.3308,2.1402,0
-23.6144,27.2960,0.1512,-1.3269,1.9860,0
-23.5828,27.2548,0.1437,-1.2976,0.7291,0
-23.5903,27.2003,0.1461,-1.2712,1.3016,0
-23.5870,27.1453,0.1412,-1.2468,0.6615,0
-23.5649,27.0956,0.1412,-1.2415,inf,0
-23.5724,27.0284,0.1607,-1.2454,1.2024,0
-23.5062,26.9472,0.1465,-1.2376,2.7312,0
-23.4726,26.8441,0.1233,-1.2419,2.1580,0
-23.4464,26.7793,0.1377,-1.2540,0.9069,0
-23.4217,26.7313,0.1203,-1.2553,2.1083,0
-23.3800,26.6872,0.1366,-1.2488,1.2322,0
-23.3605,26.6097,0.1668,-1.2451,1.7470,0
-23.3450,26.5585,0.1399,-1.2451,1.3106,0
-23.2790,26.4848,0.1574,-1.2398,2.7057,0
-23.3391,26.4335,0.1318,-1.2383,2.0663,0
-23.2908,26.3965,0.1629,-1.2395,1.7123,0
-23.2629,26.3374,0.1449,-1.2455,1.2785,0
-23.2635,26.2856,0.1463,-1.2538,0.2840,0
-23.2203,26.2263,0.1525,-1.2593,1.5200,0
-23.1959,26.1582,0.1620,-1.2614,1.2874,0
-23.1850,26.1093,0.1424,-1.2564,1.0159,0
-23.1505,26.0715,0.1434,-1.2532,inf,0
-23.1136,26.0353,0.1462,-1.2470,1.2151,0
-23.0550,26.0125,0.1427,-1.2567,1.8630,0
-22.9786,25.9464,0.1681,-1.2989,2.1647,0
-22.9353,25.8568,0.1726,-1.3727,3.1203,0
-22.9694,25.8012,0.1508,-1.4048,2.3637,0
-23.0324,25.7292,0.1763,-1.4720,2.4324,0
-23.0975,25.7166,0.1204,-1.5257,1.1520,0
-23.1575,25.7066,0.1182,-1.5919,1.0448,0
-23.1706,25.6384,0.1383,-1.7004,0.6419,0
-23.0890,25.6240,0.1270,-1.7491,1.1855,0
-23.0442,25.5947,0.1457,-1.7769,inf,0
-22.9892,25.5194,0.1530,-1.8235,1.9788,0
-23.0178,25.4728,0.1727,-1.8509,1.9959,0
-23.0066,25.4209,0.1473,-1.8781,inf,0
-23.0383,25.3404,0.1173,-1.9306,1.5724,0
-23.0621,25.2931,0.1419,-1.9554,2.0033,0
-23.1301,25.2330,0.1073,-2.0027,1.6670,0
-23.2582,25.1924,0.1303,-2.0362,4.6834,0
-23.3217,25.2001,0.1177,-2.0990,1.2545,0
-23.2936,25.1451,0.1001,-2.1951,0.6905,0
-23.2712,25.0803,0.0827,-2.2723,1.5109,0
-23.2896,25.0242,0.0733,-2.2807,2.0524,0
-23.2653,24.9777,0.0804,-2.2940,2.4662,0
-23.2684,24.8992,0.0856,-2.3236,1.3381,0
-23.3034,24.8403,0.0951,-2.3492,2.2673,0
-23.4639,24.7765,0.0687,-2.4249,5.8542,0
-23.6041,24.8166,0.0914,-2.4965,2.5340,0
-23.5329,24.7932,0.0114,-2.5501,4.6100,0
-23.5552,24.7393,0.0731,-2.5436,0.6417,0
-23.6139,24.6974,0.0405,-2.5117,1.5817,0
-23.6749,24.6824,0.0707,-2.5059,2.3933,0
-23.6800,24.6308,0.0206,-2.4988,0.2006,0
-23.7566,24.5997,0.0594,-2.5077,1.2858,0
-23.8030,24.5478,0.0256,-2.5283,1.2709,0
-23.8745,24.5022,-0.0086,-2.5317,3.1386,0
-23.7762,24.4998,0.0851,-2.5607,4.1399,0
-23.8835,24.4857,0.1436,-2.5459,4.2251,0
-23.8376,24.4462,0.0671,-2.5356,3.3516,0
-24.0001,24.4388,0.0345,-2.5138,4.6316,0
-24.0261,24.3935,0.0257,-2.5265,inf,0
-24.0830,24.3593,0.0236,-2.5206,2.4403,0
-24.1262,24.3225,0.0277,-2.5199,3.5700,0
-24.1703,24.2893,0.0479,-2.5115,0.5262,0
-24.2146,24.2420,0.0103,-2.5202,1.8282,0
-24.2134,24.1811,0.0368,-2.5245,0.8515,0
-24.3042,24.1607,0.0241,-2.5217,3.0646,0
-24.3638,24.1471,0.0116,-2.5233,2.1444,0
-24.3666,24.0788,0.0300,-2.5323,1.6793,0
-24.4086,24.0321,0.0138,-2.5328,1.5676,0
-24.4854,24.0266,0.0264,-2.5281,2.5076,0
-24.5241,23.9905,0.0170,-2.5281,inf,0
-24.5629,23.9556,-0.0103,-2.5267,inf,0
-24.6138,23.9349,0.0580,-2.5207,1.9766,0
-24.6280,23.8705,0.0298,-2.5193,0.8912,0
-24.7030,23.8723,-0.0018,-2.5124,2.7946,0
-24.7304,23.8266,-0.0153,-2.5255,1.0337,0
-24.7932,23.8071,-0.0013,-2.5311,3.3437,0
-24.8388,23.7727,0.0233,-2.5374,1.7574,0
-24.8530,23.6990,-0.0107,-2.5481,1.0777,0
-24.9020,23.6796,-0.0264,-2.5444,inf,0
-24.9655,23.6455,-0.0075,-2.5327,1.3978,0
-25.0319,23.6069,-0.0390,-2.5353,2.5819,0
-25.0717,23.5645,-0.0218,-2.5219,0.9014,0
-25.1105,23.5115,-0.0237,-2.5183,0.9307,0
-25.1461,23.4680,-0.0431,-2.5198,1.1771,0
-25.2033,23.4553,-0.0383,-2.5242,inf,0
-25.2268,23.4110,-0.0374,-2.5323,1.1356,0
-25.3011,23.3821,-0.0469,-2.5369,1.4761,0
-25.3430,23.3502,-0.0323,-2.5435,inf,0
-25.3834,23.3072,-0.0539,-2.5460,1.0946,0
-25.4325,23.2585,-0.0553,-2.5371,1.1657,0
-25.4857,23.2024,-0.0657,-2.5297,1.0984,0
-25.5477,23.1716,-0.0612,-2.5275,1.4787,0
-25.6035,23.1160,-0.0619,-2.5268,1.5996,0
-25.6556,23.0933,-0.0609,-2.5282,1.8498,0
-25.6766,23.0469,-0.0676,-2.5361,1.3898,0
-25.7395,23.0044,-0.0620,-2.5449,1.5914,0
-25.7751,22.9527,-0.0673,-2.5480,0.9231,0
-25.8180,22.9219,-0.0887,-2.5506,1.0491,0
-25.8691,22.8958,-0.0891,-2.5468,0.7446,0
-25.9225,22.8752,-0.0924,-2.5427,1.1947,0
-25.9367,22.8271,-0.0756,-2.5388,0.9019,0
-25.9946,22.7999,-0.0936,-2.5336,1.2211,0
-26.0477,22.7724,-0.0773,-2.5329,0.8570,0
-26.0837,22.7249,-0.0997,-2.5335,1.3478,0
-26.1448,22.7119,-0.0959,-2.5367,1.9947,0
-26.1913,22.6803,-0.0983,-2.5419,inf,0
-26.1983,22.6262,-0.0840,-2.5481,0.4316,0
-26.2518,22.6010,-0.0662,-2.5566,1.1976,0
-26.3302,22.5779,-0.1115,-2.5568,1.9357,0
-26.3711,22.5413,-0.1192,-2.5449,0.7671,0
-26.4042,22.5035,-0.1271,-2.5372,inf,0
-26.4428,22.4448,-0.1177,-2.5311,1.7317,0
-26.5224,22.4253,-0.1163,-2.5314,1.9104,0
-26.5493,22.3549,-0.1399,-2.5320,1.7622,0
-26.5941,22.3101,-0.1247,-2.5409,1.5470,0
-26.6398,22.2756,-0.1411,-2.5452,1.5089,0
-26.7156,22.2643,-0.1270,-2.5500,2.5573,0
-26.7298,22.1908,-0.1562,-2.5518,2.4192,0
-26.8000,22.1925,-0.0903,-2.5482,2.2926,0
-26.8033,22.1342,-0.1366,-2.5487,2.4561,0
-26.8638,22.1306,-0.1120,-2.5394,1.4104,0
-26.9049,22.1015,-0.1239,-2.5320,1.1248,0
-27.0152,22.0819,-0.1668,-2.5406,2.4140,0
-27.0199,22.0315,-0.1700,-2.5759,inf,0
-27.0494,21.9775,-0.1525,-2.5755,0.4249,0
-27.1045,21.9363,-0.1803,-2.5708,0.9925,0
-27.1597,21.8954,-0.1409,-2.5670,2.6476,0
-27.1643,21.8360,-0.1977,-2.5698,2.8618,0
-27.2124,21.8620,-0.1706,-2.5742,2.0958,0
-27.2732,21.8318,-0.1686,-2.5768,0.9256,0
-27.3069,21.7944,-0.1808,-2.5748,2.2446,0
-27.3592,21.7617,-0.1751,-2.5755,0.9016,0
-27.4219,21.7025,-0.1633,-2.5646,2.2532,0
-27.4749,21.6744,-0.2082,-2.5602,1.6571,0
-27.5274,21.6559,-0.1789,-2.5604,1.7307,0
-27.5405,21.5880,-0.1971,-2.5663,1.4663,0
-27.5973,21.5608,-0.2107,-2.5743,0.4819,0
-27.6418,21.5174,-0.2141,-2.5804,0.8732,0
-27.7132,21.5017,-0.2253,-2.5857,1.7793,0
-27.7657,21.4745,-0.2104,-2.5925,0.9871,0
-27.7897,21.4284,-0.1991,-2.5782,1.6318,0
-27.8444,21.3767,-0.2232,-2.5704,1.0387,0
-27.8994,21.3840,-0.2240,-2.5715,inf,0
-27.9376,21.3313,-0.2178,-2.5649,1.0604,0
-27.9838,21.2767,-0.2090,-2.5625,2.1976,0
-28.0298,21.2537,-0.2238,-2.5789,1.1169,0
-28.0794,21.2005,-0.2385,-2.5832,1.1978,0
-28.1291,21.1830,-0.2423,-2.5879,0.9971,0
-28.1833,21.1661,-0.2489,-2.5906,inf,0
-28.1818,21.1156,-0.2372,-2.5863,1.1870,0
-28.2305,21.0810,-0.2569,-2.5784,0.9988,0
-28.2830,21.0455,-0.2440,-2.5776,1.1266,0
-28.3413,21.0273,-0.2444,-2.5767,1.7128,0
-28.3930,21.0085,-0.2434,-2.5754,inf,0
-28.4574,20.9622,-0.2540,-2.5690,1.7713,0
-28.4858,20.8819,-0.2613,-2.5746,1.3847,0
-28.5424,20.8575,-0.2642,-2.5821,1.6878,0
-28.6028,20.8416,-0.2701,-2.5894,1.1846,0
-28.6143,20.7815,-0.2780,-2.5937,0.8602,0
-28.6509,20.7398,-0.2783,-2.5951,0.9998,0
-28.7286,20.7112,-0.2768,-2.5901,1.3536,0
-28.8259,20.6941,-0.2724,-2.5879,2.4980,0
-28.8587,20.6398,-0.2715,-2.5728,1.7666,0
-28.8665,20.5856,-0.2682,-2.5695,1.1201,0
-28.9505,20.5805,-0.2975,-2.5747,1.5345,0
-28.9980,20.5372,-0.2687,-2.5805,1.4077,0
-29.0636,20.5082,-0.3019,-2.5909,1.7571,0
-29.1095,20.4657,-0.3052,-2.5936,0.8356,0
-29.1682,20.4490,-0.3006,-2.5951,inf,0
-29.2036,20.4137,-0.3157,-2.5977,inf,0
-29.2606,20.3780,-0.3178,-2.5874,1.4529,0
-29.3026,20.3365,-0.3129,-2.5723,1.2281,0
-29.3499,20.2688,-0.3032,-2.5716,1.4280,0
-29.3975,20.2475,-0.2905,-2.5776,0.7005,0
-29.4421,20.2073,-0.3306,-2.5762,1.2329,0
-29.5034,20.1903,-0.3138,-2.5845,0.9827,0
-29.5488,20.1508,-0.3371,-2.5907,1.2190,0
-29.5965,20.0932,-0.3429,-2.5952,1.4450,0
-29.6562,20.0615,-0.3435,-2.6003,1.1321,0
-29.7095,20.0172,-0.3473,-2.5964,1.2979,0
-29.7620,20.0073,-0.3447,-2.5939,inf,0
-29.8055,19.9793,-0.3377,-2.5784,0.3455,0
-29.8490,19.9451,-0.3420,-2.5728,1.5619,0
-29.8984,19.9139,-0.3474,-2.5772,0.5579,0
-29.8979,19.8451,-0.3807,-2.5821,2.0216,0
-29.9626,19.8534,-0.3634,-2.5846,2.3347,0
-30.0059,19.8120,-0.3535,-2.5887,1.0449,0
-30.0495,19.7737,-0.3535,-2.5936,inf,0
-30.0944,19.7273,-0.3716,-2.5985,1.7954,0
-30.1502,19.7042,-0.3883,-2.5969,0.8932,0
-30.1942,19.6794,-0.3746,-2.5895,inf,0
-30.2416,19.6226,-0.4062,-2.5870,1.7958,0
-30.3153,19.6105,-0.3749,-2.5876,1.3716,0
-30.3502,19.5744,-0.3885,-2.5848,0.9494,0
-30.3950,19.5374,-0.3809,-2.5789,inf,0
-30.4539,19.5121,-0.3997,-2.5826,0.6930,0
-30.4711,19.4621,-0.4012,-2.5885,0.7856,0
-30.5193,19.4433,-0.3882,-2.5967,1.0207,0
-30.5579,19.3962,-0.4150,-2.6022,0.9305,0
-30.6167,19.3834,-0.4128,-2.6059,inf,0
-30.6618,19.3500,-0.4153,-2.6032,0.9725,0
-30.7062,19.3141,-0.4234,-2.5933,inf,0
-30.7769,19.2736,-0.4125,-2.5813,1.3046,0
-30.8117,19.2338,-0.4564,-2.5811,inf,0
-30.8655,19.1962,-0.4258,-2.5836,0.8153,0
-30.9155,19.1593,-0.4638,-2.5936,1.8096,0
-30.9674,19.1401,-0.4312,-2.5985,inf,0
-31.0088,19.0951,-0.4372,-2.6064,1.9455,0
-31.0601,19.0742,-0.4359,-2.6051,0.4622,0
-31.0764,19.0242,-0.4545,-2.6067,0.5836,0
-31.1143,18.9897,-0.4485,-2.6065,0.5086,0
-31.1641,18.9682,-0.4534,-2.5984,0.9199,0
-31.2277,18.9204,-0.4700,-2.5892,1.4884,0
-31.2925,18.9208,-0.4341,-2.5815,2.0196,0
-31.3221,18.8647,-0.4819,-2.5826,0.9803,0
-31.3806,18.8355,-0.4503,-2.5869,0.7833,0
-31.4213,18.7747,-0.4683,-2.6024,2.2679,0
-31.4681,18.7043,-0.4951,-2.6363,1.6743,0
-31.5118,18.6535,-0.4890,-2.6526,2.3107,0
-31.6351,18.6527,-0.5028,-2.6935,3.1256,0
-31.7064,18.6667,-0.4904,-2.7330,1.4955,0
-31.8303,18.6222,-0.4838,-2.7981,3.4353,0
-31.8237,18.6834,-0.4818,-2.8126,2.1139,0
-31.7237,18.6354,-0.5285,-2.8625,3.2245,0
-31.7870,18.5850,-0.4831,-2.9080,2.5624,0
-31.8861,18.5780,-0.4980,-2.9506,3.4071,0
-31.9319,18.5275,-0.4836,-2.9905,2.3536,0
-31.9623,18.4721,-0.5180,-3.0138,2.4736,0
-32.0215,18.4169,-0.5175,-3.0415,2.7764,0
-32.0910,18.4460,-0.5077,-3.0704,2.6088,0
-32.1242,18.4873,-0.5290,-3.0944,1.4665,0
-32.1894,18.5039,-0.5402,-3.1169,2.3402,0
-32.2507,18.5251,-0.5140,3.1240,1.5026,0
-32.2643,18.5913,-0.5437,3.0619,inf,0
-32.3191,18.5885,-0.5340,3.0170,1.3953,0
-32.2707,18.5593,-0.5328,2.9272,1.3507,0
-32.3349,18.5485,-0.5328,2.8592,1.5786,0
-32.3982,18.5325,-0.5178,2.8364,2.3008,0
-32.4566,18.5059,-0.5435,2.8092,inf,0
-32.5797,18.5325,-0.5487,2.7526,2.1656,0
-32.6331,18.5801,-0.5328,2.7235,2.5147,0
-32.6824,18.5992,-0.5515,2.6988,1.9268,0
-32.5936,18.6159,-0.5430,2.6816,3.1149,0
-32.7157,18.6208,-0.5441,2.6704,4.1934,0
-32.7504,18.6669,-0.5366,2.6493,0.9187,0
-32.7739,18.7199,-0.5444,2.6242,inf,0
-32.8282,18.7478,-0.5469,2.5349,inf,0
-32.9241,18.7656,-0.5629,2.5312,1.6661,0
-32.9520,18.8093,-0.5506,2.5346,1.7805,0
-33.0119,18.8223,-0.5782,2.5440,1.3006,0
-33.0546,18.8537,-0.5677,2.5476,1.0766,0
-33.1134,18.8855,-0.5632,2.5482,1.2868,0
-33.1668,18.9146,-0.5551,2.5471,0.9605,0
-33.2135,18.9377,-0.5713,2.5491,0.7549,0
-33.2624,18.9723,-0.5817,2.5549,0.7770,0
-33.2965,19.0166,-0.5867,2.5547,inf,0
-33.3484,19.0234,-0.5781,2.5507,1.1726,0
-33.4193,19.0642,-0.5663,2.5454,2.3090,0
-33.5002,19.0888,-0.5684,2.5435,3.2818,0
-33.5655,19.0923,-0.6303,2.5305,2.9677,0
-33.5029,19.1341,-0.5482,2.5229,4.1585,0
-33.5519,19.1460,-0.5359,2.5232,1.7837,0
-33.6155,19.1661,-0.5762,2.5457,1.4315,0
-33.6667,19.2051,-0.5804,2.5579,1.1132,0
-33.7185,19.2249,-0.5798,2.5613,0.8939,0
-33.7456,19.2689,-0.5591,2.5586,1.7302,0
-33.8312,19.3117,-0.5995,2.5516,1.7873,0
-33.8775,19.3337,-0.5686,2.5512,inf,0
-33.9680,19.3818,-0.5413,2.5500,2.8671,0
-34.0484,19.4123,-0.5825,2.5506,2.4549,0
-34.0632,19.4601,-0.5856,2.5459,0.6122,0
-34.1136,19.4917,-0.5974,2.5460,0.6796,0
-34.1733,19.5099,-0.5919,2.5491,1.0535,0
-34.2303,19.5147,-0.6059,2.5521,inf,0
-34.2536,19.5721,-0.5865,2.5589,0.8970,0
-34.2977,19.6027,-0.6230,2.5541,0.9208,0
-34.3568,19.6136,-0.6115,2.5510,1.7847,0
-34.4268,19.6515,-0.6011,2.5439,1.9743,0
-34.4818,19.6797,-0.6008,2.5414,0.9758,0
-34.5236,19.7321,-0.6056,2.5409,1.2420,0
-34.5808,19.7494,-0.6148,2.5500,0.5980,0
-34.6320,19.7709,-0.6144,2.5520,0.8827,0
-34.6712,19.8087,-0.6234,2.5538,0.7785,0
-34.7256,19.8240,-0.6274,2.5568,0.3586,0
-34.7713,19.8522,-0.6298,2.5594,inf,0
-34.8373,19.8957,-0.5971,2.5600,1.8015,0
-34.8976,19.9120,-0.6423,2.5481,1.9179,0
-34.9267,19.9540,-0.6076,2.5467,0.6514,0
-34.9487,20.0092,-0.6180,2.5662,0.6844,0
-35.0277,19.9992,-0.6402,2.5800,1.1009,0
-35.0794,20.0071,-0.6390,2.5878,inf,0
-35.1317,20.0397,-0.6269,2.6051,0.9395,0
-35.1738,20.0951,-0.6279,2.6264,0.8403,0
-35.2285,20.0991,-0.6324,2.6347,1.8286,0
-35.2847,20.1285,-0.6722,2.6575,0.8296,0
-35.3387,20.1607,-0.6277,2.6556,0.9434,0
-35.3990,20.1665,-0.6101,2.6484,inf,0
-35.4366,20.2072,-0.6512,2.6366,inf,0
-35.4655,20.2501,-0.6356,2.6232,inf,0
-35.5365,20.2504,-0.6405,2.6267,0.8376,0
-35.5904,20.2807,-0.6540,2.6322,1.4372,0
-35.6408,20.2964,-0.6396,2.6370,0.5682,0
-35.6901,20.3100,-0.6256,2.6353,1.8578,0
-35.7561,20.3607,-0.6357,2.6280,1.9187,0
-35.7980,20.3910,-0.6328,2.6334,1.7396,0
-35.8785,20.4104,-0.6545,2.6406,1.2577,0
-35.9191,20.4461,-0.6413,2.6389,0.6238,0
-35.9953,20.4803,-0.6391,2.6305,1.6557,0
-36.0567,20.5006,-0.6438,2.6247,1.3968,0
-36.1044,20.5282,-0.6496,2.6236,1.3451,0
-36.1658,20.5733,-0.6519,2.6234,1.2431,0
-36.2270,20.5788,-0.6356,2.6260,2.0678,0
-36.2477,20.6614,-0.6444,2.6391,2.3720,0
-36.2650,20.6143,-0.6813,2.6551,inf,0
-36.3251,20.6535,-0.6451,2.6771,1.3053,0
-36.3821,20.6668,-0.6703,2.7055,1.8189,0
-36.4308,20.6930,-0.6612,2.7122,inf,0
-36.4924,20.7039,-0.6928,2.7147,1.3369,0
